MACAddress,Username,Campus,Role,Device Name,Group,Folder,Device Location,ConnectDate,ConnectHour,ConnectMinute,ConnectDN,DisconnectDate,DisconnectHour,DisconnectMinute,DisconnectDN,Duration,Total Traffic (MB),Total Traffic In (MB),Total Traffic Out (MB),Avg Usage (Kbps),Avg Signal (dBm),Avg Signal Quality,Vendor,Connection Mode,SSID,AOS Device Type,Device Type,Manufacturer,Model,OS,OS Detail
2c114d5ff37d3e3d149a3151c13b5e448f5bd9ac95fb72f2f4d06e9240659b31,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-4-EAST,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,4,58,PM,12/9/2015,5,29,PM,30 mins,0.64,0.32,0.32,4.26,-77,18,LG Electronics,802.11n (5 GHz),Claremont,Android,LG LGL34C,LG,LGL34C,Android,Linux; U; Android 4.4; LGL34C Build/KRT16S.L34CV10c
2c114d5ff37d3e3d149a3151c13b5e448f5bd9ac95fb72f2f4d06e9240659b31,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-4-EAST,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,3,41,PM,12/9/2015,4,48,PM,1 hr 7 mins,0.99,0.53,0.46,2.63,-80.79,15,LG Electronics,802.11n (2.4 GHz),Claremont,Android,LG LGL34C,LG,LGL34C,Android,Linux; U; Android 4.4; LGL34C Build/KRT16S.L34CV10c
2c114d5ff37d3e3d149a3151c13b5e448f5bd9ac95fb72f2f4d06e9240659b31,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-4-SOUTH,Access Points,Top > CUC > Honold Mudd Library > Fourth Floor,-,12/9/2015,4,48,PM,12/9/2015,4,58,PM,10 mins,0,0,0,0,-83,13,LG Electronics,802.11n (5 GHz),Claremont,Android,LG LGL34C,LG,LGL34C,Android,Linux; U; Android 4.4; LGL34C Build/KRT16S.L34CV10c
2c114d5ff37d3e3d149a3151c13b5e448f5bd9ac95fb72f2f4d06e9240659b31,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,5,29,PM,12/9/2015,5,39,PM,10 mins,0,0,0,0,-87.82,7,LG Electronics,802.11n (5 GHz),Claremont,Android,LG LGL34C,LG,LGL34C,Android,Linux; U; Android 4.4; LGL34C Build/KRT16S.L34CV10c
1d2a60197978c852d25cc7b7144770c4452e7b775765ebd9726d875ba939b43d,15e2b93d76e3a290e1b3867c6cde064882d54e2183a39a6bed2091bf71c8ea47,cmc.edu,-,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,11,34,AM,12/9/2015,11,41,AM,6 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.4.1 (12H321)
1d2a60197978c852d25cc7b7144770c4452e7b775765ebd9726d875ba939b43d,15e2b93d76e3a290e1b3867c6cde064882d54e2183a39a6bed2091bf71c8ea47,cmc.edu,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,10,25,PM,12/9/2015,10,45,PM,20 mins,0,0,0,0,-77,17,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.4.1 (12H321)
1d2a60197978c852d25cc7b7144770c4452e7b775765ebd9726d875ba939b43d,15e2b93d76e3a290e1b3867c6cde064882d54e2183a39a6bed2091bf71c8ea47,cmc.edu,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,8,53,PM,12/9/2015,10,14,PM,1 hr 21 mins,23.24,19.08,4.16,44.27,-78.25,15,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.4.1 (12H321)
1d2a60197978c852d25cc7b7144770c4452e7b775765ebd9726d875ba939b43d,15e2b93d76e3a290e1b3867c6cde064882d54e2183a39a6bed2091bf71c8ea47,cmc.edu,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,11,5,PM,12/9/2015,11,26,PM,20 mins,0.25,0.17,0.08,3.34,-82.98,11,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.4.1 (12H321)
98da90bd49caf697ad453821f3cec4175de42495c259936c3db1879a7e6bc54d,144b7a8eaf8c26ffe2703e5d6572e91815eccd967e4638fda4ca667c1f9f3523,cmc,-,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,8,31,AM,12/9/2015,8,39,AM,7 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
98da90bd49caf697ad453821f3cec4175de42495c259936c3db1879a7e6bc54d,144b7a8eaf8c26ffe2703e5d6572e91815eccd967e4638fda4ca667c1f9f3523,cmc,CLAREMONT-ROLE,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,50,AM,12/9/2015,10,0,AM,10 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
73e0e05c635f16affd0f643082405b4a647d195c497f5ae3c02b99b482a9da40,aaa31ae528e9ee14441fafb64823f37b2078bde8d209e6f6021af2cf21b63428,pit,CLAREMONT-WPA-ROLE,CUC-HON-2-S-RTLS,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,4,32,PM,12/9/2015,5,9,PM,37 mins,0.05,0.01,0.04,0.24,-83.7,13,"Apple, Inc",802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_1
73e0e05c635f16affd0f643082405b4a647d195c497f5ae3c02b99b482a9da40,-,-,-,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,4,8,PM,12/9/2015,4,14,PM,6 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9_1
f32faa3c7b78c8454e5e64c916a39ce4e715ebe74b59114d5e517404e713011a,6b2e55dbe4fc94a7dd706c6693cfb3e0806e23a4c9dbec4d99fb3b5f7b50fac7,pom,CLAREMONT-WPA-ROLE,CUC-HON-1-W-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/8/2015,10,51,PM,12/9/2015,12,53,AM,53 mins,54.78,49.75,5.02,186.23,-61.32,35,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
f32faa3c7b78c8454e5e64c916a39ce4e715ebe74b59114d5e517404e713011a,ERROR,-,-,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,7,44,PM,12/9/2015,7,52,PM,7 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
f32faa3c7b78c8454e5e64c916a39ce4e715ebe74b59114d5e517404e713011a,6b2e55dbe4fc94a7dd706c6693cfb3e0806e23a4c9dbec4d99fb3b5f7b50fac7,pom,CLAREMONT-WPA-ROLE,CUC-HON-1-W-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,7,52,PM,12/9/2015,8,58,PM,1 hr 5 mins,5.66,4.49,1.17,12.58,-59.94,37,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
f32faa3c7b78c8454e5e64c916a39ce4e715ebe74b59114d5e517404e713011a,ERROR,-,-,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,11,11,PM,12/9/2015,11,15,PM,4 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
f32faa3c7b78c8454e5e64c916a39ce4e715ebe74b59114d5e517404e713011a,6b2e55dbe4fc94a7dd706c6693cfb3e0806e23a4c9dbec4d99fb3b5f7b50fac7,pom,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,11,15,PM,12/10/2015,12,7,AM,44 mins,1.9,1.12,0.79,7.37,-69.77,27,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/8/2015,11,41,PM,12/9/2015,12,12,AM,12 mins,0,0,0,0,-46,41,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,12,12,AM,12/9/2015,12,42,AM,30 mins,11.32,1.02,10.3,75.48,-81.1,11,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,Access Points,Top > CUC > Honold Mudd Library > Cafe,-,12/9/2015,12,42,AM,12/9/2015,1,3,AM,20 mins,0.1,0.02,0.08,1.3,-87,0,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,6,36,PM,12/9/2015,9,3,PM,2 hrs 26 mins,55.35,51.36,3.99,61.51,-61.57,31,"Apple, Inc",802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-3-N-IRIS,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 North,12/9/2015,9,3,PM,12/9/2015,9,23,PM,20 mins,0,0,0,0.05,-97,0,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,10,25,PM,12/9/2015,10,35,PM,10 mins,0,0,0,0,0,0,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
e366bf0cc87fc682883322ab64940bdfbc1da3fee8ad14c9210ed83003e4f036,8d02d7655620146f57d3c13672405732f75ab1ccf46a2a388ec72680c0bf1ce1,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,10,35,PM,12/10/2015,12,37,AM,1 hr 24 mins,0.52,0.35,0.17,1.24,-64.49,32,"Apple, Inc",802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
f75fb0ff1a6f1215ce8b819404dd6ff00af5582b38abb243e160d4591bc3d67c,e295fa4bf86d12368c1c71fa7447a683b25c14f11d365e1ed6f740bc8410355f,pit,-,CUC-HON-3-E-ASIAN_STUDIES,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,7,54,PM,12/9/2015,7,54,PM,0 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
f75fb0ff1a6f1215ce8b819404dd6ff00af5582b38abb243e160d4591bc3d67c,e295fa4bf86d12368c1c71fa7447a683b25c14f11d365e1ed6f740bc8410355f,pit,CLAREMONT-WPA-ROLE,CUC-HON-3-W-ASIAN_STUDIES,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Honnold 3 West,12/9/2015,7,54,PM,12/9/2015,9,3,PM,1 hr 8 mins,69.18,67.39,1.79,184.48,-73.36,0,Apple,802.11n (5 GHz),Claremont-WPA,OS X,Apple Mac,Apple,Mac,Mac OS X,10_10_4
295896402510caaf26a4c99519e28a9e1612080a4557f506be3084917e2a4188,854f571770d2f9e2b217da35eeb7686a230c2d0d91a67178530c9f06813bcf3e,cmc,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,10,10,AM,12/9/2015,10,20,AM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_4_1
56f7ca87599273bf23c1c6b048fcdbb35b21764027fedc2beec0680e25a2595d,a4f5f0f5fd94f78446ce4734e684ec1f0648c1d7b61cf81304cf88e2d042bf46,pit,-,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,2,42,PM,12/9/2015,2,45,PM,3 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
56f7ca87599273bf23c1c6b048fcdbb35b21764027fedc2beec0680e25a2595d,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-2-N-WELCOME_DESK,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 North,12/9/2015,4,7,PM,12/9/2015,4,38,PM,30 mins,0,0,0,0,-76,0,Apple,802.11n (5 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
fe302d9b828d788ea1cdc0dfe3c260c6bc3a9198d37097f0514ddbc0ce347ed1,c7678aa0a8b18b462aedf1c77caba99e9f9f16364c99286fff2d26c8ad0e868f,PIT,-,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,11,24,PM,12/9/2015,11,26,PM,1 min,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_3
c4be1059e11a8aee4cec2a5729890f6b6e0135cda3566e6691289728994126be,518dfe4424112f3721b1ed298633e2d34b08ac282604255155742577097ca696,cmc,CLAREMONT-WPA-ROLE,CUC-HON-2-S-ADMIN_CONF_ROOM,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,7,52,PM,12/9/2015,8,2,PM,10 mins,0,0,0,0,-71.87,25,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
c4be1059e11a8aee4cec2a5729890f6b6e0135cda3566e6691289728994126be,518dfe4424112f3721b1ed298633e2d34b08ac282604255155742577097ca696,cmc,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,8,2,PM,12/9/2015,9,34,PM,1 hr 31 mins,0.79,0.4,0.39,1.31,-63.8,33,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
c4be1059e11a8aee4cec2a5729890f6b6e0135cda3566e6691289728994126be,518dfe4424112f3721b1ed298633e2d34b08ac282604255155742577097ca696,cmc,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,9,34,PM,12/9/2015,9,44,PM,10 mins,0,0,0,0,-49,48,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
c4be1059e11a8aee4cec2a5729890f6b6e0135cda3566e6691289728994126be,518dfe4424112f3721b1ed298633e2d34b08ac282604255155742577097ca696,cmc,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,10,4,PM,12/9/2015,11,5,PM,1 hr 1 min,2.91,2.52,0.39,7.06,-63.32,33,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
c4be1059e11a8aee4cec2a5729890f6b6e0135cda3566e6691289728994126be,518dfe4424112f3721b1ed298633e2d34b08ac282604255155742577097ca696,cmc,CLAREMONT-WPA-ROLE,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,11,5,PM,12/9/2015,11,26,PM,20 mins,0,0,0,0,-85,12,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
b4b270c045917a127a8c8f651f415378ebf0260b75a1dc8dbd396a00f97e45e1,8ded6ad12b5204c7f1a9cca967787d1aad7f84f67afe2bc44ec7e922f72f7d69,PIT,-,CUC-HON-1-E-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,10,2,AM,12/9/2015,10,10,AM,8 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
b4b270c045917a127a8c8f651f415378ebf0260b75a1dc8dbd396a00f97e45e1,8ded6ad12b5204c7f1a9cca967787d1aad7f84f67afe2bc44ec7e922f72f7d69,PIT,CLAREMONT-WPA-ROLE,CUC-HON-2-S-ADMIN_CONF_ROOM,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,10,40,AM,12/9/2015,11,1,AM,20 mins,0,0,0,0,-56.71,38,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
b4b270c045917a127a8c8f651f415378ebf0260b75a1dc8dbd396a00f97e45e1,8ded6ad12b5204c7f1a9cca967787d1aad7f84f67afe2bc44ec7e922f72f7d69,PIT,CLAREMONT-WPA-ROLE,CUC-HON-1-W-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,10,10,AM,12/9/2015,10,20,AM,10 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
b4b270c045917a127a8c8f651f415378ebf0260b75a1dc8dbd396a00f97e45e1,8ded6ad12b5204c7f1a9cca967787d1aad7f84f67afe2bc44ec7e922f72f7d69,PIT,CLAREMONT-WPA-ROLE,CUC-HON-1-N-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,10,20,AM,12/9/2015,10,40,AM,20 mins,0.09,0.03,0.06,1.18,-71,25,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
b4b270c045917a127a8c8f651f415378ebf0260b75a1dc8dbd396a00f97e45e1,8ded6ad12b5204c7f1a9cca967787d1aad7f84f67afe2bc44ec7e922f72f7d69,PIT,CLAREMONT-WPA-ROLE,CUC-HON-1-NE-CAFE,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Cafe,12/9/2015,12,42,PM,12/9/2015,2,35,PM,1 hr 52 mins,2.41,1.43,0.98,3.06,-59.92,37,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
b4b270c045917a127a8c8f651f415378ebf0260b75a1dc8dbd396a00f97e45e1,8ded6ad12b5204c7f1a9cca967787d1aad7f84f67afe2bc44ec7e922f72f7d69,PIT,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,2,35,PM,12/9/2015,2,45,PM,10 mins,0,0,0,0,-84,13,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1
d3238d58a6b2659245a9a56276c9fa41917e78fb75a27c9aeb650f842b532d1a,e7ac5faa2f4b91819c8f50d340e5d7f595f03b7420de87527ca601b65c2c7743,pom,-,CUC-MUDD-1-W-ELEVATOR,Access Points,Top > CUC > Honold Mudd Library > First Floor,Mudd 1 West,12/9/2015,2,50,PM,12/9/2015,2,56,PM,5 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont,iPhone,Apple iPhone,Apple,iPhone,iOS,9_1
ee87dda4478f8300500b65684ef6ec315532626519dc297d7206a3405f7c6578,-,-,-,CUC-HON-1-S-CONNECTION,Access Points,Top > CUC > Honold Mudd Library > First Floor,Honnold Connections,12/9/2015,1,44,PM,12/9/2015,1,46,PM,2 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
ee87dda4478f8300500b65684ef6ec315532626519dc297d7206a3405f7c6578,a409735b49e1dc2d0ee283ab8ab834804b9b2b1643c4f95bf660537105750dce,scr,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,Access Points,Top > CUC > Honold Mudd Library > Second Floor,-,12/9/2015,1,54,PM,12/9/2015,1,57,PM,3 mins,0,0,0,0,0,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,9.1 (13B143)
2a8d39e24eb261cf95e06a24494a89e121ed5d20694ea8dbbb2033d61ca61635,a595c89a04782a17299d5b6c1ca9b59b0dc6ea9d01dec869660854d768bb8e11,SCR,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,2,26,PM,12/9/2015,2,56,PM,29 mins,0,0,0,0,-85,12,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8.4 (12H143)
a6b74a796c5ae1f3d5ce57126d3322907fb0682c18407366b901c531f1612778,a61ba98638628f14a230cb14a8c7c56943a4a8d84784bab101e33f7ca0d01964,hmc,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,2,45,PM,12/9/2015,2,56,PM,10 mins,0,0,0,0,-69.89,27,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,-
a6b74a796c5ae1f3d5ce57126d3322907fb0682c18407366b901c531f1612778,a61ba98638628f14a230cb14a8c7c56943a4a8d84784bab101e33f7ca0d01964,hmc,-,CUC-HON-3-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,2,34,PM,12/9/2015,2,35,PM,0 mins,0,0,0,0,0,0,Apple,802.11n (2.4 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,-
a6b74a796c5ae1f3d5ce57126d3322907fb0682c18407366b901c531f1612778,a61ba98638628f14a230cb14a8c7c56943a4a8d84784bab101e33f7ca0d01964,hmc,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 South,12/9/2015,2,35,PM,12/9/2015,2,45,PM,10 mins,0,0,0,0,-97,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,-
3ed56897148425ec31a1875535fcc985d65a3166add450d9300fec37f833cbbd,ee74163d2888a6987551e2565dd5fb2c78a3c72b0ad26d843d5aee323b74b0be,CGU,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,Access Points,Top > CUC > Honold Mudd Library > Second Floor,Honnold 2 East,12/9/2015,12,32,PM,12/9/2015,12,42,PM,10 mins,0,0,0,0,-96.88,0,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1_1
3ed56897148425ec31a1875535fcc985d65a3166add450d9300fec37f833cbbd,ee74163d2888a6987551e2565dd5fb2c78a3c72b0ad26d843d5aee323b74b0be,CGU,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,Access Points,Top > CUC > Honold Mudd Library > Third Floor,-,12/9/2015,12,22,PM,12/9/2015,12,32,PM,10 mins,0,0,0,0,-90,7,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1_1
3ed56897148425ec31a1875535fcc985d65a3166add450d9300fec37f833cbbd,ee74163d2888a6987551e2565dd5fb2c78a3c72b0ad26d843d5aee323b74b0be,CGU,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,10,40,AM,12/9/2015,11,11,AM,30 mins,39.09,37.45,1.65,260.62,-49.46,45,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1_1
3ed56897148425ec31a1875535fcc985d65a3166add450d9300fec37f833cbbd,ee74163d2888a6987551e2565dd5fb2c78a3c72b0ad26d843d5aee323b74b0be,CGU,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,Access Points,Top > CUC > Honold Mudd Library > Third Floor,Mudd 2 South,12/9/2015,11,11,AM,12/9/2015,12,22,PM,1 hr 11 mins,69.44,65.84,3.6,185.17,-61.09,35,Apple,802.11n (5 GHz),Claremont-WPA,iPhone,Apple iPhone,Apple,iPhone,iOS,8_1_1
