2cef57903c6e2dcf4f3115142fe56235423107fa176743448015d48f9ffaf1ea,72eb5ca08a290691a9ad4c4033d893daa5b525a671f92d9ea9311a343351c5b9,cgu,CLAREMONT-WPA-ROLE,CUC-HON-2-S-STUDY_AREA,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,12,19,0,0,137,1,"5/16/2016 12:29 PM PDT","10 mins",0.00,0.00,0.00,0.00,-77.31,19.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
ee7cad6410d2a6047dadedb427aeba93edf74d21ec406c9332d1d08987a25565,3017218010311e7f0683c151c003fa130e4516c967d82e54bb52346d69dd7b1a,hmc,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,12,19,0,0,137,1,"5/16/2016 12:29 PM PDT","10 mins",0.00,0.00,0.00,0.00,-94.65,0.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
d1f77ee2d06de5f0b0477388462723aa907b45dc672add77f80117e2e990d9fc,-,-,CUC-GUEST-AAA,CUC-HON-2-S-ADMIN_CONF_ROOM,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,12,19,0,0,137,1,"5/16/2016 12:29 PM PDT","10 mins",0.00,0.00,0.00,0.00,-72.38,21.00,"SAMSUNG ELECTRO-MECHANICS(THAILAND)","802.11n (5 GHz)",CUC-GUEST,Android,Android,-,SM-G920T1,Android,"Linux; U; Android 5.1.1; SM-G920T1 Build/LMY47X"
6d99da12ca26b19ad3a89ec87862aadf9fdb8f44e30845e300af4517b319cf85,b551b619c854df164a600704f0bf33c05072af6f8bc1ad0fb87126cb993f6b18,cuc,-,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,28,0,0,137,1,"5/16/2016 12:29 PM PDT","0 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (2.4 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,-
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,9,0,0,137,1,"5/16/2016 12:29 PM PDT","20 mins",0.06,0.03,0.03,0.80,-72.47,24.00,"Samsung Electro Mechanics co., LTD.","802.11n (5 GHz)",CUC-GUEST,Android,"Samsung SM-N910T",Samsung,SM-N910T,Android,"Linux; Android 5.1.1; SM-N910T Build/LRX22C"
e5e82af2ebd12cbcd53eb801fa64cb1416b2537c45d909aa00ea2f5dcaf9b86c,-,-,CUC-GUEST-AAA,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,9,0,0,137,1,"5/16/2016 12:29 PM PDT","20 mins",49.28,47.95,1.33,657.13,-75.28,21.00,Apple,"802.11n (5 GHz)",CUC-GUEST,iPod,"Apple iPod",Apple,iPod,iOS,"9.3.1 (13E238)"
3ea112903ed3d5c9e8fd236524c1062b5bb25896e5030c5d3b14dfafaf986fd9,-,-,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,16,11,59,0,0,137,1,"5/16/2016 12:29 PM PDT","30 mins",0.00,0.00,0.00,0.00,-79.50,17.00,"Hon Hai Precision Ind. Co.,Ltd.","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
2207dc173401b45ea34ba6665d6fa9d39ae7b23c703a9ed063a13e5dc00cf931,1a7d2cbed6ef374b22d01443cfb43b7f4e127dfd576473cc38e6a9125fda5c74,cuc,CLAREMONT-WPA-ROLE,CUC-HON203-AP105-15,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-66.90,30.00,"Murata Manufacturing Co., Ltd.","802.11n (5 GHz)",Claremont-WPA,Android,"Motorola SM-G920V",Motorola,SM-G920V,Android,"Linux; U; Android 6.0.1; SM-G920V Build/MMB29K"
674922b75449328d8eaabfa6f4789ebfb64fea3d0b00aa5d944988f114429a82,b551b619c854df164a600704f0bf33c05072af6f8bc1ad0fb87126cb993f6b18,cuc,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-83.05,13.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,-
fd275dde311f54fd2a1f956b0a3c18c41bc6bdeb47155d0c5e232cdca547fcea,d39dfeadf566349bb557f06253ba0077bcb97a43fd27e5c3f49add20df2a6b7b,CGU,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,9,0,0,137,1,"5/16/2016 12:40 PM PDT","30 mins",21.64,20.62,1.01,144.24,-61.21,35.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
1966d96c4e693fc2f0876853aab2d2900894e1304fd79af977a89f0ad689b885,0e9ce681d6dbc4a2b478ea1a0f7429b963e29f06d5ebfcfb7cd4589f31cc39d4,cgu,CLAREMONT-WPA-ROLE,CUC-HON203-AP105-15,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-58.08,30.00,Apple,"802.11n (5 GHz)",Claremont-WPA,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_11_1
898a7b188ce3aff2d9050bac4dfc290c71c3f02c0e69692474442b070ed39674,3f7cb7c829c944f1e22cb9b236b842c5d3e30b6aff77a7f0cf50414ef23de8e8,CGU,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-65.88,31.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
441ec3a2c5cd9a6aded0ffce816739e8d9eebf5cce3ae0fe816b2f8e010b46d4,1347e23438089e2f94252513f9277ab07f298108640d6848f8622fc70d864e60,cgu,CLAREMONT-ROLE,CUC-HON-2-S-RTLS,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,11,59,0,0,137,1,"5/16/2016 12:40 PM PDT","40 mins",0.66,0.50,0.17,2.95,-55.31,41.00,"Murata Manufacturing Co., Ltd.","802.11n (5 GHz)",Claremont,Android,"Samsung SM-G935V",Samsung,SM-G935V,Android,"Linux; Android 6.0.1; SM-G935V Build/LRX22C"
de844511b47a471c78f1ec0d454a81a85b5e211652910831a1de0d968f7662d7,5506ed3722ae7051e26ab296a71eb8a11d2405146041b703340f9d27e2677849,CGU,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-69.39,20.00,Microsoft,"802.11n (5 GHz)",Claremont-WPA,"Win 10","Windows 10",-,-,Windows,"compatible; MSIE 6.0; Windows NT 10.0; Win64; .NET4.0C; .NET4.0E; Tablet PC 2.0; IDCRL 12.10.0.10011.16384; IDCRL-"
edab0fe1e24094e588644ce3560be2919ceab708ef93aefc5739a4c2106ac25b,0c52e432566912b0a264b6d12ba8accc75fb39ff485121823631bd9a03df7e34,kgi,CLAREMONT-ROLE,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,2016,5,16,11,48,0,0,137,1,"5/16/2016 12:40 PM PDT","51 mins",0.72,0.66,0.06,2.39,-74.82,14.00,Apple,"802.11n (5 GHz)",Claremont,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_2
28fa6b6d62d02c18157b41e6fb246d94d22388c104873d701c462b2e176fe9f1,-,-,-,CUC-HON-3-W-CENTER,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,12,32,0,0,137,1,"5/16/2016 12:40 PM PDT","7 mins",0.00,0.00,0.00,0.00,0.00,0.00,"Apple, Inc.","802.11n (5 GHz)",CUC-GUEST,iPhone,"Apple iPhone",Apple,iPhone,iOS,-
2cef57903c6e2dcf4f3115142fe56235423107fa176743448015d48f9ffaf1ea,72eb5ca08a290691a9ad4c4033d893daa5b525a671f92d9ea9311a343351c5b9,cgu,CLAREMONT-WPA-ROLE,CUC-HON-4-SOUTH,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor","Fourth Floor",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-78.55,14.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
e5e82af2ebd12cbcd53eb801fa64cb1416b2537c45d909aa00ea2f5dcaf9b86c,-,-,CUC-GUEST-AAA,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-72.37,23.00,Apple,"802.11n (5 GHz)",CUC-GUEST,iPod,"Apple iPod",Apple,iPod,iOS,"9.3.1 (13E238)"
e6010d7fa618b7a7e1f13bd25bd7fd427b62af845f4f72913f9f67493328ed12,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,11,44,0,0,137,1,"5/16/2016 12:40 PM PDT","55 mins",0.49,0.25,0.24,1.62,-56.14,40.00,"Samsung Electronics Co.,Ltd","802.11n (5 GHz)",Claremont-WPA,Android,Android,-,SM-G386T,Android,"Linux; U; Android 4.3; SM-G386T Build/JSS15J"
fa2a6eb8b308f94f9fd6f6e3cfda08b70025ed2f8d4cdc7a29d26741313f02c5,-,-,CUC-GUEST-AAA,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-72.69,23.00,"Samsung Electro Mechanics co., LTD.","802.11n (5 GHz)",CUC-GUEST,Android,"Samsung SM-N910T",Samsung,SM-N910T,Android,"Linux; Android 5.1.1; SM-N910T Build/LRX22C"
853066fd5e5181bc074ef60591ddb65863fa3f741344df93efac91477bf41726,e1ace10efd4f238f376230fa1b115f31fdbc599d411a8cf521f16b2deca4f2cd,pom,CLAREMONT-WPA-ROLE,CUC-HON-3-E-ASIAN_STUDIES,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-81.71,14.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
971edaefaabb3dd89e4421fd310304ae1d984bdff03987204b970a5b88c84a6e,fc5946d12ed128db5cc09a9fabcc4cf3f1c866dbca582665f526fb5271d85a14,cuc,-,CUC-HON-2-E-BRIDGE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 East",2016,5,16,12,57,0,0,137,1,"5/16/2016 1:01 PM PDT","3 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (2.4 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
3279d0e97c6caaec7df54f62f8a564c2a8d97707b8403fa76ae3a3d0c2c7e84c,d70a2de7cc82121a66c01401d014754dc978ffee8cfcf56bc53a14e6cd2c41ec,cgu,CLAREMONT-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,9,0,0,137,1,"5/16/2016 12:40 PM PDT","30 mins",0.00,0.00,0.00,0.00,-95.71,1.00,"Samsung Electro Mechanics co., LTD.","802.11n (5 GHz)",Claremont,Android,"Samsung SCH-I545",Samsung,SCH-I545,Android,"Linux; U; Android 5.0.1; SCH-I545 Build/LRX22C"
78d5f25859d9d309918951b08fe93b818f7a3172823acebb6e6b77075e530ede,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-67.75,29.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,-
2b2155fdd8ed37a6cda87d5b1c9a9a98ba6cfe8421cb03d26587209f1f97530d,76438543b34783a1d3fddd19044af374f4d7bcdbf6a39db468b2b229f2fd8be5,scr,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,12,19,0,0,137,1,"5/16/2016 12:40 PM PDT","20 mins",0.10,0.08,0.02,1.35,-97.00,0.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
322a017d73e7ee05456f0a475201c6c17a491208ae58d7a05024829f775115f9,e7e5cf528fab0d7baac5c9f26682ea746a81f87529dc10f1bcb32c9e7135db52,hmc,CLAREMONT-WPA-ROLE,CUC-HON-3-N-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 North",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-97.00,0.00,"HUAWEI TECHNOLOGIES CO.,LTD","802.11n (5 GHz)",Claremont-WPA,Android,"Huawei ALE-L04",Huawei,ALE-L04,Android,"Linux; U; Android 4.4.4; HUAWEI ALE-L04 Build/HuaweiALE-L04"
75c4d7ba67f1ba5fc60cd0e64f101c47a665fa41a778451e0f8f6b0c1cfe2e5b,b4f00a4492a19cd6783efe983b4d88cc136c4ade7c0d2fe7e431e0a807e9e366,cuc,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,12,19,0,0,137,1,"5/16/2016 12:40 PM PDT","20 mins",0.00,0.00,0.00,0.00,-94.20,0.00,"Motorola Mobility LLC","802.11n (5 GHz)",Claremont-WPA,Android,Android,-,XT1045,Android,"Linux; U; Android 5.1; XT1045 Build/LPB23.13-61"
a0b3b680e409e1a6b9162ad6f84e7610cb7b6de110fdc6c54590725188e2095b,c10d9fe9a8b59d6e96dabb6d389e79f02958f2a0fbe35e83ee294d71966836f3,CGU,CLAREMONT-WPA-ROLE,CUC-HON-3-E-OUTSIDE_DC,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,12,29,0,0,137,1,"5/16/2016 12:40 PM PDT","10 mins",0.00,0.00,0.00,0.00,-67.45,28.00,"Apple Inc","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
d31884a130d216392ad55d896676cdbd463e1734b06fdb7c043fe2e12dcc4c87,-,-,-,CUC-HON-2-E-BRIDGE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 East",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:45 PM PDT","5 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (2.4 GHz)",Claremont,iPhone,"Apple iPhone",Apple,iPhone,iOS,"8.3 (12F70)"
2207dc173401b45ea34ba6665d6fa9d39ae7b23c703a9ed063a13e5dc00cf931,1a7d2cbed6ef374b22d01443cfb43b7f4e127dfd576473cc38e6a9125fda5c74,cuc,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-62.00,35.00,"Murata Manufacturing Co., Ltd.","802.11n (5 GHz)",Claremont-WPA,Android,"Motorola SM-G920V",Motorola,SM-G920V,Android,"Linux; U; Android 6.0.1; SM-G920V Build/MMB29K"
5d401b385854c17f2a78f645de9417aa8e010509c7351de607861f6440f419ee,5b51408a8ccd0ff4851fe4ab160b08dbc6c79782f69190f0bb075b57b680547f,cmc.edu,CLAREMONT-WPA-ROLE,CUC-HON-2-E-BRIDGE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 East",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:50 PM PDT","20 mins",0.00,0.00,0.00,0.00,-94.28,2.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
5eeaa15c53863c7d1b901704174e71fcb81b156fc24c9cb0985d37dcea8ac224,6ba6f965ab9d7f6387f97f4bc42796f0b5a9e2031ff46cc811a9b79c2c714498,CGU,CLAREMONT-WPA-ROLE,CUC-MUDD-2-W,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-93.33,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,3_0
ff43ec87156aecae9f1520240be02eb9791ebf2e7d3c216eacd041de9b73ba54,-,-,CLAREMONT-PREAUTH-ROLE,CUC-HON-2-E-BRIDGE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 East",2016,5,16,12,19,0,0,137,1,"5/16/2016 12:50 PM PDT","31 mins",0.00,0.00,0.00,0.00,-96.44,0.00,"Motorola Mobility LLC","802.11n (5 GHz)",Claremont,Android,Android,-,XT1080,Android,"Linux; U; Android 4.4.4; XT1080 Build/SU6-7.7"
8757808a0b1f9910cdcbcaa7c5962559f72d8547e2b75dc24137b061b7bac8eb,-,-,CLAREMONT-WPA-ROLE,CUC-HON-2-S-BELVEDERE,"Access Points","Top > CUC > Honold Mudd Library > Second Floor","Honnold 2 South",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-77.94,15.00,"Liteon Technology Corporation","802.11n (5 GHz)",Claremont-WPA,Windows,Windows,-,-,Windows,-
7920bed725f7deccd15a4de65725511448e1571fde089dd5b37d714866126a6f,2e9f85bcb00c28539c520b0f4ebc885ff35922618d8d6830b8c200b50eb3c534,CGU,CLAREMONT-WPA-ROLE,CUC-MUDD-2-NE,"Access Points","Top > CUC > Honold Mudd Library > Cafe",-,2016,5,16,12,19,0,0,137,1,"5/16/2016 12:50 PM PDT","31 mins",0.00,0.00,0.00,0.05,-70.39,17.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9.3.1
2b4ec986f882d7c3d8139580f743cf430850d6ca3eef47eaa3a44ccb6f4ee7f4,-,-,CLAREMONT-PREAUTH-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,16,11,59,0,0,137,1,"5/16/2016 12:50 PM PDT","51 mins",1.55,0.99,0.55,4.58,-72.58,24.00,"Motorola Mobility LLC, a Lenovo Company","802.11n (5 GHz)",Claremont,Android,Android,-,XT1565,Android,"Linux; U; Android 6.0.1; XT1565 Build/MCD24.107-51.4"
e72b918a7e3eb658ea2cc6569fc4153de60f382bb6b110cb739dbdcb911e9b77,84695eb809d47bd6f80b3b8b645e6627a7994d99267f40dede12237046439bd4,cgu,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-64.67,32.00,"Intel Corporate","802.11n (5 GHz)",Claremont-WPA,"Win 10","Windows 10",-,-,Windows,"compatible; MSIE 6.0; Windows NT 10.0; Win64; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR"
fd275dde311f54fd2a1f956b0a3c18c41bc6bdeb47155d0c5e232cdca547fcea,d39dfeadf566349bb557f06253ba0077bcb97a43fd27e5c3f49add20df2a6b7b,CGU,CLAREMONT-WPA-ROLE,CUC-HON-1-E-ELEVATOR,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-64.71,32.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
898a7b188ce3aff2d9050bac4dfc290c71c3f02c0e69692474442b070ed39674,3f7cb7c829c944f1e22cb9b236b842c5d3e30b6aff77a7f0cf50414ef23de8e8,CGU,CLAREMONT-WPA-ROLE,CUC-HON-1-NE-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-66.69,30.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
24116c231fb355daaad98927dc0d0b74fffd5303ce6fb4d4b54dd850d976b65f,e7ac5faa2f4b91819c8f50d340e5d7f595f03b7420de87527ca601b65c2c7743,pom,CLAREMONT-ROLE,CUC-HON-4-SOUTH,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor","Fourth Floor",2016,5,16,11,59,0,0,137,1,"5/16/2016 12:50 PM PDT","51 mins",116.94,113.43,3.51,445.49,-65.96,26.00,"Apple, Inc","802.11n (5 GHz)",Claremont,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_9_5
e6010d7fa618b7a7e1f13bd25bd7fd427b62af845f4f72913f9f67493328ed12,1d5993c188a29495939e1276285ac94886352013c19e5388b5a8a4c516a29f4f,scr,CLAREMONT-WPA-ROLE,CUC-HON-4-SOUTH,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor","Fourth Floor",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-71.22,23.00,"Samsung Electronics Co.,Ltd","802.11n (5 GHz)",Claremont-WPA,Android,Android,-,SM-G386T,Android,"Linux; U; Android 4.3; SM-G386T Build/JSS15J"
d1f77ee2d06de5f0b0477388462723aa907b45dc672add77f80117e2e990d9fc,-,-,CUC-GUEST-AAA,CUC-HON-4-SOUTH,"Access Points","Top > CUC > Honold Mudd Library > Fourth Floor","Fourth Floor",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:50 PM PDT","20 mins",0.00,0.00,0.00,0.00,-66.68,27.00,"SAMSUNG ELECTRO-MECHANICS(THAILAND)","802.11n (5 GHz)",CUC-GUEST,Android,Android,-,SM-G920T1,Android,"Linux; U; Android 5.1.1; SM-G920T1 Build/LMY47X"
1966d96c4e693fc2f0876853aab2d2900894e1304fd79af977a89f0ad689b885,0e9ce681d6dbc4a2b478ea1a0f7429b963e29f06d5ebfcfb7cd4589f31cc39d4,cgu,CLAREMONT-WPA-ROLE,CUC-HON203-AP105-15,"Access Points","Top > CUC > Honold Mudd Library > Second Floor",-,2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,0.00,0.00,Apple,"802.11n (5 GHz)",Claremont-WPA,"OS X","Apple Mac",Apple,Mac,"Mac OS X",10_11_1
853066fd5e5181bc074ef60591ddb65863fa3f741344df93efac91477bf41726,e1ace10efd4f238f376230fa1b115f31fdbc599d411a8cf521f16b2deca4f2cd,pom,CLAREMONT-WPA-ROLE,CUC-HON-1-N-CAFE,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Cafe",2016,5,16,12,40,0,0,137,1,"5/16/2016 12:50 PM PDT","10 mins",0.00,0.00,0.00,0.00,-76.33,17.00,"Apple, Inc.","802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
29fcc735a6c2d3e0e9bb7ff868c597ff33a7ce62b3cfbfd9d036876b4bf033fd,e84da833c5297580f1f7111608b48efa681af7fee4c21f6dc648695bdf61d65a,cgu,-,CUC-HON-3-E-OUTSIDE_DC,"Access Points","Top > CUC > Honold Mudd Library > Third Floor",-,2016,5,16,12,41,0,0,137,1,"5/16/2016 12:50 PM PDT","9 mins",0.00,0.00,0.00,0.00,0.00,0.00,"Apple Inc","802.11n (2.4 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,9_3_1
076e3e55f87ce1cf238553d4e462667ca814f03202dd62eb76d15138c730d5b9,-,-,CUC-GUEST-AAA,CUC-HON-1-S-CONNECTION,"Access Points","Top > CUC > Honold Mudd Library > First Floor","Honnold Connections",2016,5,16,12,29,0,0,137,1,"5/16/2016 12:50 PM PDT","20 mins",0.00,0.00,0.00,0.00,-76.39,20.00,"Intel Corporate","802.11n (5 GHz)",CUC-GUEST,"Win 7","Windows 7",-,-,"Windows 7","Windows NT 6.1; WOW64; Trident/7.0; rv:11.0"
9c9eddacb4eaf82ec51e96a9dac7a4e935439add4dcd12b8c1d4eebb32a2f814,cba46f49ef843627eaf93bc8452b7e85c61fc81d1cf7a4d45af67d374c4c4aee,PIT,CLAREMONT-WPA-ROLE,CUC-HON-3-S-BOOK,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 2 South",2016,5,16,9,13,0,0,137,1,"5/16/2016 12:50 PM PDT","3 hrs 37 mins",0.81,0.58,0.23,0.51,-67.49,29.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPad,"Apple iPad",Apple,iPad,iOS,"9.2 (13C75)"
e68f77cc8a77f199e9c585599072c1c9e624a7c649b9feee21400f73e9227fe3,97580101fe1b134e18ece7cd84d06775c87ba5a9bc018e76be840471c0fd1be9,cuc,CLAREMONT-WPA-ROLE,CUC-MUDD-3-S-KECK2,"Access Points","Top > CUC > Honold Mudd Library > Third Floor","Mudd 3 South",2016,5,16,10,14,0,0,137,1,"5/16/2016 12:50 PM PDT","2 hrs 35 mins",11.99,11.18,0.81,11.42,-71.77,25.00,Apple,"802.11n (5 GHz)",Claremont-WPA,iPhone,"Apple iPhone",Apple,iPhone,iOS,"9.3.1 (13E238)"
